#(dyne/cm2) (K)      (cm2/s)
Pressure    Temp     Kzz
1000000000.0 1006.12 101496.25
895680000.0 1005.85 107244.125
718554000.0 1005.32 119734.77
576455000.0 1004.93 133680.27
462457000.0 1004.65 149249.97
371003000.0 1004.46 166633.1
297635000.0 1004.32 186040.7
238776000.0 1004.22 207708.67
191556000.0 1004.15 231900.73
153675000.0 1004.09 258909.73
123285000.0 1004.0 289064.56
98904300.0 1003.86 322732.25
79345400.0 1003.6 360320.6
63654300.0 1003.12 402287.06
51066300.0 1002.3 449141.1
40967600.0 1001.01 501452.4
32866000.0 999.041 559856.25
26366500.0 996.156 625062.9
21152400.0 992.14 697863.0
16969300.0 986.694 779144.5
13613500.0 979.487 869891.44
10921400.0 970.347 971204.8
8761610.0 959.178 1084321.2
7028940.0 945.616 1210612.1
5638920.0 929.223 1351611.9
4523790.0 909.566 1509033.1
3629180.0 886.214 1684789.9
2911490.0 859.115 1881015.2
2335720.0 829.265 2100098.2
1873820.0 797.648 2344693.2
1503260.0 766.66 2617778.8
1205980.0 739.471 2922671.0
967489.0 716.1 3263074.2
776162.0 695.596 3643122.5
622671.0 677.283 4067435.5
499533.0 660.568 4541171.0
400747.0 643.777 5070080.5
321497.0 623.884 5660587.5
257919.0 600.49 6319872.0
206914.0 576.644 7055942.0
165995.0 554.981 7877754.5
133169.0 536.347 8795254.0
106834.0 520.873 9819633.0
85706.6 508.21 10963340.0
68757.6 496.691 12240231.0
55160.3 486.286 13665850.0
44252.0 476.908 15257505.0
35500.9 467.941 17034536.0
28480.4 459.15 19018530.0
22848.2 450.89 21233614.0
18329.8 443.019 23706700.0
14705.0 435.258 26467778.0
11797.0 428.357 29550454.0
9464.04 422.829 32992232.0
7592.46 417.572 36834830.0
6091.01 412.622 41124944.0
4886.47 408.234 45914764.0
3920.14 404.267 51262428.0
3144.91 400.806 57232916.0
2522.98 398.438 63898852.0
2024.04 397.392 71341200.0
1623.78 397.03 79650110.0
1302.66 398.316 88927160.0
1045.05 401.793 99284490.0
838.388 405.381 110847896.0
672.591 409.326 123758340.0
539.582 414.61 138172380.0
432.876 420.845 154265300.0
347.272 427.536 172232500.0
278.597 435.435 192292240.0
223.502 444.474 214688740.0
179.303 452.639 239693470.0
143.845 460.242 267610160.0
115.399 467.811 298778240.0
92.5779 474.388 333577150.0
74.27 479.391 372428800.0
59.5826 483.639 415805500.0
47.7998 487.15 464234020.0
38.3471 489.777 518302980.0
30.7637 491.698 578669630.0
24.68 493.029 646066750.0
19.7993 493.732 721315140.0
15.8839 493.83 805325440.0
12.7427 493.446 899123400.0
10.2228 492.597 1003841150.0
8.20117 491.282 1120758500.0
6.57933 489.631 1251293300.0
5.27823 487.758 1397030300.0
4.23442 485.782 1559742700.0
3.39704 483.84 1741404400.0
2.72525 482.038 1944226200.0
2.18632 480.389 2170666500.0
1.75396 478.785 2423484000.0
1.4071 477.036 2705748700.0
1.12884 474.933 3020882400.0
0.905603 472.299 3372725800.0
0.726514 469.047 3765546500.0
0.582841 465.161 4204118500.0
0.467581 460.659 4693767700.0
0.375113 455.555 5240453600.0
0.300932 449.852 5850807300.0
0.241421 443.451 6532244500.0
0.193678 436.797 7293061000.0
0.155377 430.147 8142479000.0
0.12465 423.729 9090836000.0
0.1 417.89 10149625000.0
