#(dyne/cm2) (K)      (cm2/s)
Pressure    Temp     Kzz
1000000000.0 981.583 120438.125
895680000.0 981.398 127258.71
718554000.0 981.027 142080.44
576455000.0 980.761 158628.53
462457000.0 980.574 177103.97
371003000.0 980.433 197731.23
297635000.0 980.304 220760.81
238776000.0 980.147 246472.6
191556000.0 979.915 275179.53
153675000.0 979.537 307229.12
123285000.0 978.956 343011.7
98904300.0 978.131 382962.62
79345400.0 976.958 427565.97
63654300.0 975.194 477364.5
51066300.0 972.626 532962.7
40967600.0 969.003 595036.6
32866000.0 963.976 664340.25
26366500.0 957.432 741716.2
21152400.0 949.547 828102.7
16969300.0 940.077 924553.5
13613500.0 928.198 1032236.2
10921400.0 913.299 1152457.2
8761610.0 895.217 1286684.2
7028940.0 872.853 1436544.4
5638920.0 846.468 1603858.4
4523790.0 817.22 1790658.6
3629180.0 786.548 1999216.2
2911490.0 756.738 2232062.5
2335720.0 730.123 2492031.8
1873820.0 707.162 2782275.0
1503260.0 687.456 3106325.2
1205980.0 670.371 3468118.5
967489.0 654.834 3872050.2
776162.0 638.612 4323025.5
622671.0 619.709 4826526.5
499533.0 598.209 5388674.0
400747.0 575.161 6016291.5
321497.0 552.058 6717002.5
257919.0 530.913 7499327.5
206914.0 512.916 8372767.5
165995.0 497.713 9347952.0
133169.0 484.963 10436681.0
106834.0 474.695 11652235.0
85706.6 466.055 13009389.0
68757.6 457.621 14524582.0
55160.3 449.359 16216258.0
44252.0 441.221 18104958.0
35500.9 433.192 20213630.0
28480.4 425.522 22567890.0
22848.2 418.794 25196370.0
18329.8 412.952 28130996.0
14705.0 407.575 31407364.0
11797.0 403.14 35065348.0
9464.04 399.867 39149456.0
7592.46 396.54 43709188.0
6091.01 393.492 48799948.0
4886.47 391.166 54483670.0
3920.14 389.498 60829356.0
3144.91 388.671 67914090.0
2522.98 389.37 75824060.0
2024.04 391.671 84655350.0
1623.78 394.57 94514930.0
1302.66 399.11 105523320.0
1045.05 405.689 117813600.0
838.388 411.813 131535040.0
672.591 418.001 146854910.0
539.582 425.229 163958990.0
432.876 432.9 183055280.0
347.272 440.329 204375630.0
278.597 447.801 228179060.0
223.502 454.767 254755340.0
179.303 460.407 284426600.0
143.845 465.314 317553300.0
115.399 469.651 354538140.0
92.5779 472.956 395831460.0
74.27 475.024 441933860.0
59.5826 476.367 493405860.0
47.7998 477.061 550872400.0
38.3471 477.128 615032000.0
30.7637 476.753 686664640.0
24.68 476.106 766639900.0
19.7993 475.319 855931600.0
15.8839 474.509 955620500.0
12.7427 473.76 1066923600.0
10.2228 473.001 1191184500.0
8.20117 472.039 1329921800.0
6.57933 470.734 1484817700.0
5.27823 468.978 1657753100.0
4.23442 466.719 1850832000.0
3.39704 463.967 2066396700.0
2.72525 460.784 2307070200.0
2.18632 457.22 2575770400.0
1.75396 453.324 2875769900.0
1.4071 449.137 3210713000.0
1.12884 444.689 3584658700.0
0.905603 440.278 4002165800.0
0.726514 436.048 4468296700.0
0.582841 432.12 4988718000.0
0.467581 428.567 5569748500.0
0.375113 425.423 6218460700.0
0.300932 422.696 6942722600.0
0.241421 420.372 7751334400.0
0.193678 418.418 8654139000.0
0.155377 416.796 9662080000.0
0.12465 415.453 10787426000.0
0.1 414.386 12043813000.0
