#(dyne/cm2) (K)      (cm2/s)
Pressure    Temp     Kzz
1000000000.0    971.341    83516.5
895680000.0    971.03    88246.164
718554000.0    970.408    98524.125
576455000.0    969.966    109999.22
462457000.0    969.66    122810.805
371003000.0    969.447    137114.56
297635000.0    969.297    153084.16
238776000.0    969.191    170913.72
191556000.0    969.111    190820.22
153675000.0    969.025    213044.67
123285000.0    968.899    237857.69
98904300.0    968.693    265561.25
79345400.0    968.349    296490.94
63654300.0    967.776    331023.16
51066300.0    966.876    369577.16
40967600.0    965.517    412621.66
32866000.0    963.502    460679.44
26366500.0    960.618    514334.9
21152400.0    956.674    574238.75
16969300.0    951.385    641121.5
13613500.0    944.44    715792.8
10921400.0    935.657    799158.9
8761610.0    924.74    892237.2
7028940.0    910.736    996155.94
5638920.0    892.953    1112178.0
4523790.0    871.016    1241712.6
3629180.0    845.129    1386334.5
2911490.0    815.822    1547799.1
2335720.0    785.003    1728072.2
1873820.0    755.861    1929338.0
1503260.0    729.875    2154047.2
1205980.0    707.14    2404928.8
967489.0    688.002    2685030.8
776162.0    671.171    2997754.5
622671.0    655.105    3346901.8
499533.0    638.128    3736716.8
400747.0    618.577    4171931.2
321497.0    595.821    4657831.5
257919.0    571.77    5200326.5
206914.0    550.23    5806003.5
165995.0    531.347    6482235.0
133169.0    514.707    7237202.5
106834.0    501.327    8080115.0
85706.6    490.57    9021218.0
68757.6    480.687    10071911.0
55160.3    471.474    11244987.0
44252.0    462.785    12554685.0
35500.9    454.221    14016920.0
28480.4    445.7    15649455.0
22848.2    437.654    17472148.0
18329.8    430.337    19507130.0
14705.0    423.426    21779092.0
11797.0    417.567    24315682.0
9464.04    413.113    27147760.0
7592.46    408.78    30309656.0
6091.01    404.664    33839788.0
4886.47    401.118    37781104.0
3920.14    398.053    42181450.0
3144.91    395.632    47094280.0
2522.98    394.612    52579370.0
2024.04    395.16    58703330.0
1623.78    396.339    65540344.0
1302.66    399.22    73173990.0
1045.05    404.401    81696550.0
838.388    409.436    91211540.0
672.591    414.494    101834930.0
539.582    420.603    113695570.0
432.876    427.54    126937670.0
347.272    434.932    141722050.0
278.597    443.282    158228260.0
223.502    451.99    176657300.0
179.303    459.318    197232500.0
143.845    465.96    220203860.0
115.399    472.178    245850610.0
92.5779    477.293    274484960.0
74.27    480.959    306454180.0
59.5826    483.876    342146850.0
47.7998    486.133    381996380.0
38.3471    487.675    426487200.0
30.7637    488.62    476160060.0
24.68    489.02    531618050.0
19.7993    488.837    593536450.0
15.8839    488.107    662664500.0
12.7427    486.977    739846400.0
10.2228    485.533    826013800.0
8.20117    483.877    922219650.0
6.57933    482.183    1029630600.0
5.27823    480.585    1149550700.0
4.23442    479.125    1283439200.0
3.39704    477.733    1432920000.0
2.72525    476.259    1599812600.0
2.18632    474.516    1786139800.0
1.75396    472.336    1994171300.0
1.4071    469.637    2226433800.0
1.12884    466.408    2485742300.0
0.905603    462.668    2775257900.0
0.726514    458.45    3098491400.0
0.582841    453.818    3459372000.0
0.467581    448.783    3862281200.0
0.375113    443.392    4312124000.0
0.300932    438.012    4814355000.0
0.241421    432.823    5375077400.0
0.193678    427.965    6001117700.0
0.155377    423.556    6700063000.0
0.12465    419.644    7480422400.0
0.1    416.352    8351650300.0
