#(dyne/cm2) (K)      (cm2/s)
Pressure    Temp     Kzz
1000000000.0    1063.78    44499.246
895680000.0    1063.41    47019.31
718554000.0    1062.66    52495.605
576455000.0    1062.11    58609.766
462457000.0    1061.71    65436.035
371003000.0    1061.42    73057.36
297635000.0    1061.2    81566.28
238776000.0    1061.05    91066.23
191556000.0    1060.94    101672.8
153675000.0    1060.86    113514.43
123285000.0    1060.81    126735.29
98904300.0    1060.76    141496.3
79345400.0    1060.71    157976.25
63654300.0    1060.62    176375.7
51066300.0    1060.43    196918.05
40967600.0    1060.04    219853.0
32866000.0    1059.3    245459.16
26366500.0    1058.0    274047.84
21152400.0    1055.9    305965.78
16969300.0    1052.71    341602.25
13613500.0    1048.03    381388.62
10921400.0    1041.52    425807.7
8761610.0    1032.84    475401.66
7028940.0    1021.71    530771.7
5638920.0    1007.98    592590.56
4523790.0    991.619    661609.1
3629180.0    972.764    738666.5
2911490.0    951.755    824698.1
2335720.0    928.646    920751.1
1873820.0    903.005    1027989.6
1503260.0    874.781    1147719.1
1205980.0    844.878    1281393.8
967489.0    814.11    1430637.6
776162.0    783.109    1597263.1
622671.0    754.196    1783295.8
499533.0    728.842    1990996.9
400747.0    706.255    2222887.8
321497.0    686.119    2481785.2
257919.0    667.759    2770837.2
206914.0    649.805    3093554.0
165995.0    629.404    3453863.5
133169.0    605.558    3856124.8
106834.0    581.884    4305246.0
85706.6    561.662    4806684.0
68757.6    544.022    5366514.5
55160.3    528.11    5991552.0
44252.0    514.011    6689385.0
35500.9    501.403    7468493.5
28480.4    490.189    8338340.0
22848.2    480.54    9309507.0
18329.8    471.932    10393787.0
14705.0    463.527    11604332.0
11797.0    455.638    12955878.0
9464.04    448.755    14464865.0
7592.46    441.806    16149587.0
6091.01    434.82    18030510.0
4886.47    428.262    20130522.0
3920.14    422.189    22475112.0
3144.91    416.628    25092768.0
2522.98    412.024    28015330.0
2024.04    408.517    31278296.0
1623.78    405.397    34921196.0
1302.66    403.339    38988550.0
1045.05    403.04    43529544.0
838.388    403.105    48599310.0
672.591    403.556    54259670.0
539.582    405.35    60579256.0
432.876    408.45    67634910.0
347.272    412.66    75512310.0
278.597    418.808    84307160.0
223.502    426.996    94126510.0
179.303    435.207    105089390.0
143.845    443.751    117328984.0
115.399    452.982    130994080.0
92.5779    461.385    146251060.0
74.27    468.047    163284860.0
59.5826    474.331    182302640.0
47.7998    480.284    203535260.0
38.3471    485.567    227240830.0
30.7637    490.376    253707540.0
24.68    494.727    283256640.0
19.7993    498.255    316247970.0
15.8839    500.783    353080800.0
12.7427    502.511    394204860.0
10.2228    503.475    440116580.0
8.20117    503.65    491376900.0
6.57933    503.295    548607600.0
5.27823    502.535    612503400.0
4.23442    501.4    683841860.0
3.39704    499.903    763488200.0
2.72525    498.078    852411900.0
2.18632    495.958    951690700.0
1.75396    493.594    1062533950.0
1.4071    491.09    1186288100.0
1.12884    488.568    1324452900.0
0.905603    486.162    1478712400.0
0.726514    483.947    1650937900.0
0.582841    481.846    1843221900.0
0.467581    479.594    2057900000.0
0.375113    476.803    2297585000.0
0.300932    473.074    2565184000.0
0.241421    468.085    2863948000.0
0.193678    461.522    3197514500.0
0.155377    452.837    3569926700.0
0.12465    440.887    3985717500.0
0.1    424.667    4449925000.0
