#(dyne/cm2) (K)      (cm2/s)
Pressure    Temp     Kzz
1000000000.0    1034.85    55660.527
895680000.0    1034.47    58812.664
718554000.0    1033.7    65662.53
576455000.0    1033.15    73310.24
462457000.0    1032.75    81848.67
371003000.0    1032.46    91381.56
297635000.0    1032.25    102024.69
238776000.0    1032.1    113907.41
191556000.0    1032.0    127174.32
153675000.0    1031.93    141986.06
123285000.0    1031.87    158522.97
98904300.0    1031.82    176986.33
79345400.0    1031.76    197599.77
63654300.0    1031.64    220614.19
51066300.0    1031.39    246308.92
40967600.0    1030.9    274996.4
32866000.0    1030.02    307025.1
26366500.0    1028.55    342784.4
21152400.0    1026.28    382707.97
16969300.0    1022.89    427282.75
13613500.0    1018.02    477048.34
10921400.0    1011.38    532608.56
8761610.0    1002.72    594641.7
7028940.0    991.722    663899.56
5638920.0    978.253    741223.8
4523790.0    962.35    827553.56
3629180.0    944.125    923938.5
2911490.0    923.218    1031548.5
2335720.0    899.367    1151693.5
1873820.0    872.629    1285829.4
1503260.0    843.476    1435589.4
1205980.0    812.527    1602792.4
967489.0    781.771    1789469.5
776162.0    753.541    1997887.9
622671.0    728.378    2230581.0
499533.0    705.828    2490377.8
400747.0    686.047    2780431.2
321497.0    668.086    3104265.5
257919.0    650.428    3465817.0
206914.0    630.682    3869477.5
165995.0    607.553    4320160.0
133169.0    582.901    4823316.5
106834.0    561.309    5385085.0
85706.6    544.26    6012294.0
68757.6    528.676    6712540.5
55160.3    514.505    7494350.5
44252.0    502.079    8367213.5
35500.9    490.952    9341737.0
28480.4    480.886    10429758.0
22848.2    471.945    11644512.0
18329.8    463.688    13000751.0
14705.0    455.475    14514926.0
11797.0    447.778    16205465.0
9464.04    441.063    18092936.0
7592.46    434.468    20200218.0
6091.01    427.993    22552914.0
4886.47    422.058    25179650.0
3920.14    416.677    28112310.0
3144.91    411.808    31386522.0
2522.98    407.851    35042120.0
2024.04    405.007    39123504.0
1623.78    402.61    43680110.0
1302.66    401.4    48767640.0
1045.05    402.12    54447604.0
838.388    403.269    60788970.0
672.591    404.87    67869060.0
539.582    407.827    75773710.0
432.876    412.124    84599064.0
347.272    417.537    94452280.0
278.597    424.68    105453040.0
223.502    433.43    117735280.0
179.303    441.823    131447864.0
143.845    450.216    146757390.0
115.399    458.912    163849950.0
92.5779    466.861    182933660.0
74.27    473.142    204239900.0
59.5826    478.963    228027680.0
47.7998    484.377    254585860.0
38.3471    489.092    284237280.0
30.7637    493.206    317342340.0
24.68    496.682    354302900.0
19.7993    499.254    395569120.0
15.8839    500.868    441640400.0
12.7427    501.774    493079170.0
10.2228    502.071    550506400.0
8.20117    501.761    614623800.0
6.57933    501.016    686209100.0
5.27823    499.89    766131200.0
4.23442    498.404    855362700.0
3.39704    496.58    954986000.0
2.72525    494.479    1066213440.0
2.18632    492.172    1190393200.0
1.75396    489.754    1329038200.0
1.4071    487.361    1483832300.0
1.12884    485.117    1656651500.0
0.905603    483.056    1849602400.0
0.726514    481.07    2065025000.0
0.582841    478.906    2305538000.0
0.467581    476.234    2574061600.0
0.375113    472.77    2873864200.0
0.300932    468.303    3208582100.0
0.241421    462.68    3582282000.0
0.193678    455.678    3999513900.0
0.155377    446.769    4465334300.0
0.12465    435.616    4985413000.0
0.1    422.472    5566052400.0
